Date,Open,Low,High,Close,Avg,Volume,Count
16.11.2022,650.00,645.10,666.70,663.40,658.50,1 341 302 026.00,23 598
15.11.2022,668.00,621.00,677.50,648.20,652.85,2 535 082 778.00,53 267
14.11.2022,673.00,661.10,680.00,668.20,670.00,1 374 996 925.50,25 982
11.11.2022,673.50,665.20,683.95,673.30,673.65,2 131 332 486.00,35 817
10.11.2022,645.65,637.70,672.00,671.50,657.75,2 666 667 563.00,46 367
09.11.2022,653.00,636.10,672.80,643.45,655.85,4 318 954 739.50,76 008
08.11.2022,618.00,606.50,659.40,650.85,635.40,3 328 364 602.00,66 639
07.11.2022,601.55,599.05,620.00,617.85,608.15,2 073 759 034.00,37 582
03.11.2022,589.95,585.00,597.00,590.80,591.50,1 215 767 557.50,28 007
02.11.2022,606.00,583.00,606.80,590.05,600.70,965 029 014.00,17 693
01.11.2022,605.15,598.50,614.35,605.60,603.45,962 825 187.50,25 002
31.10.2022,603.75,597.30,623.50,604.70,609.10,1 784 512 751.50,33 262
28.10.2022,612.00,594.00,612.00,603.05,602.25,1 618 974 306.50,34 624
27.10.2022,612.95,605.00,624.90,611.65,613.65,1 801 535 852.50,34 530
26.10.2022,634.55,600.70,640.95,611.40,615.00,2 709 363 445.50,50 274
25.10.2022,619.00,616.15,639.50,630.80,630.05,1 806 574 690.00,34 595
24.10.2022,630.80,616.00,646.50,621.30,631.90,2 644 742 240.50,55 342
21.10.2022,595.00,581.25,629.50,625.05,613.40,4 712 644 811.00,87 338
20.10.2022,566.40,561.55,605.00,594.30,589.35,3 140 059 322.00,63 046
19.10.2022,552.50,544.20,569.50,566.35,556.60,2 007 810 144.00,41 325
18.10.2022,535.00,525.20,575.00,557.00,555.90,3 499 852 769.50,73 649
17.10.2022,514.50,511.05,536.80,535.20,524.15,1 362 254 962.00,27 250
14.10.2022,526.00,507.10,526.00,511.90,513.40,1 010 136 127.00,23 253
13.10.2022,520.00,513.10,529.00,523.00,520.80,1 487 093 314.00,35 562
12.10.2022,534.00,519.00,535.65,521.00,524.55,944 391 086.00,26 094
11.10.2022,532.00,520.85,539.00,531.05,527.70,1 243 040 777.00,24 825
10.10.2022,521.55,512.40,542.50,530.00,527.55,1 878 437 841.00,38 716
07.10.2022,579.50,531.30,579.90,536.00,549.90,1 819 328 351.50,43 447
06.10.2022,579.90,573.10,589.00,581.20,584.00,1 337 081 347.00,29 416
05.10.2022,601.00,562.50,606.00,579.00,582.80,3 165 809 789.50,64 450
04.10.2022,558.50,545.75,607.00,599.90,576.70,4 057 230 931.50,84 439
03.10.2022,502.00,496.10,556.00,555.85,532.15,3 146 212 439.00,68 304
30.09.2022,513.85,491.00,519.00,501.80,502.85,1 605 748 816.50,37 818
29.09.2022,540.30,502.00,543.95,511.25,517.55,1 291 497 728.50,32 075
28.09.2022,547.50,527.55,547.50,539.00,538.20,1 005 757 936.50,25 933
27.09.2022,568.25,515.10,578.45,548.40,541.20,1 228 860 993.50,35 027
26.09.2022,629.20,550.00,630.00,557.25,577.75,1 314 146 868.00,36 634
23.09.2022,694.95,629.25,696.50,636.60,654.20,1 433 761 527.00,33 837
22.09.2022,700.15,686.00,719.00,694.95,698.20,1 037 712 278.00,24 296
21.09.2022,695.00,661.70,744.45,701.95,709.25,1 309 686 250.00,32 010
20.09.2022,809.90,719.60,813.00,744.80,769.70,1 854 862 555.50,40 287
19.09.2022,804.30,795.80,814.50,807.20,806.00,534 293 717.00,10 524
16.09.2022,810.00,777.10,813.30,803.20,801.30,626 567 860.50,13 301
15.09.2022,814.75,807.50,817.70,811.00,812.90,473 535 674.50,10 826
14.09.2022,813.65,801.90,816.80,815.20,808.90,550 129 584.00,11 158
13.09.2022,832.00,817.00,836.45,818.20,828.60,715 584 899.00,15 084
12.09.2022,822.80,817.00,834.45,831.45,828.95,676 803 635.50,12 937
09.09.2022,803.00,801.00,822.50,820.80,814.20,1 186 381 970.00,26 408
08.09.2022,805.00,795.10,805.00,797.50,802.40,501 403 658.00,13 555
07.09.2022,805.10,793.45,814.75,797.00,804.45,799 293 883.50,15 631
06.09.2022,831.60,775.75,859.50,805.00,818.10,4 383 560 716.50,66 609
05.09.2022,837.85,824.85,844.85,831.50,833.30,997 980 185.00,15 087
02.09.2022,829.75,827.60,837.85,837.85,832.85,600 583 237.00,8 996
01.09.2022,828.80,815.55,835.80,827.50,829.20,641 561 626.50,10 398
31.08.2022,818.45,806.00,832.00,832.00,819.90,807 933 750.00,11 897
30.08.2022,820.00,814.60,841.25,818.00,827.60,1 245 381 741.50,21 318
29.08.2022,820.00,805.00,823.00,819.80,814.20,566 324 127.00,12 283
26.08.2022,800.10,786.20,823.50,819.70,806.25,717 473 091.50,14 217
25.08.2022,793.00,793.00,818.25,800.10,807.40,949 086 665.50,20 206
24.08.2022,783.00,782.00,793.50,790.80,789.80,439 774 583.50,9 240
